,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
311,143,2500,180,0,90.0,123761.50462940615,134555.80006620937,8.72185213740401,121011.59545411136,120400.29749611329,-0.5051565147158845,244773.10008351752,254956.09756232265,4.1601783346824694,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.6666666666665, 3388.8888888888882, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 1.1977611606676294e-13, 7.905741720932782e-14, 3.692005665842793e-13, 1.0788603182413686e-12, 803.1274771456374, 1056.7643401378657, 949.610445526866, 1999.9922214872568, 1999.999999966527, 1708.7347674804964], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.000000000001, 3916.979378432288, 3204.5584054680553, 4500.0, 2500.0000000000005, 4500.0, 3492.939778540207, 2500.000000000001, 4500.0, 3129.795159996564]]"
312,144,3000,180,0,90.0,122777.34820718449,135832.6687194975,10.633329928483557,122637.07436751347,121527.09274656328,-0.9050946678847238,245414.422574698,257359.7614660608,4.8674151934680765,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 1.47236770461983e-13, 1.1611281040625027e-13, 1018.2588505466371, 2000.0, 6.38082992816414e-15, 8.899101330109413e-19, 674.9032750530012, 1297.6886715346345, 2000.0, 1999.9999999999998], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3000.0000000000005, 5000.0, 5000.0, 5000.0, 3640.9409644020916, 4307.978204261762, 3320.7680420544757, 3000.0000000000005, 3980.5486892734198, 3000.0000000000005]]"
313,145,3000,180,0,90.0,125091.72938914136,135944.65950139673,8.675977352981953,122184.58311252107,121517.64486109705,-0.545844847553167,247276.3125016624,257462.30436249377,4.119275217986309,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2.7626830656739923e-13, 741.4878398458127, 2.559253422300187e-14, 1276.670409160739, 927.1260628535894, 2.409595198302313e-13, 2000.0, 568.434117893426, 2000.0, 1999.9999999999998], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4093.8527976450973, 3731.4237384139155, 5000.0, 5000.0, 3000.0000000000005, 3000.000000000001, 3000.000000000001, 5000.0, 5000.0, 3903.169913697039]]"
314,146,3000,180,0,90.0,126988.65480415223,136097.4384937739,7.172911394068744,122409.80095986537,121645.61450020793,-0.6242853543304099,249398.45576401762,257743.0529939818,3.3458896946258148,True,"[[3000.0, 3222.2222222222226, 3444.4444444444443, 3666.666666666667, 3888.888888888889, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 1.988348998335751e-13, 9.010497311313772e-13, 803.2335346042117, 1003.8391826220097, 6.249351263355659e-17, 937.740307360363, 1999.9999727060374, 2000.0, 8.366079421668682e-16, 1999.9991867500464], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4999.998947803341, 3621.7818016848582, 3000.0000000000005, 4999.999937528164, 3000.0000000000005, 4146.716699240798, 3000.0000000000005, 4005.238036831085, 4299.29330508127, 4999.879562447877]]"
315,105,2000,225,0,0.0,134401.76712376808,114551.47581092811,-14.76936779749347,148160.21439816203,148160.21439816203,0.0,282561.9815219302,262711.6902090902,-7.0251104575083785,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.7864380422915, 585.7864376269047, 1162.4049938218923, 849.1897583356862, 585.7864376269047, 1341.1482766019099, 1859.1385112671999, 2041.5179325538322, 2585.7864376269044, 2585.7864376269044], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1985.8384296332022, 585.7864376269054, 585.7864376269052, 1329.561660528227, 2585.7864376269054, 2585.7864376269054, 585.7864376269052, 1400.9015472781316, 585.7864376269052, 1852.1714639453314]]"
316,106,2000,225,0,0.0,132496.806032333,89511.49932928964,-32.44252294848052,148160.21439816203,148160.21439816203,0.0,280657.02043049503,237671.7137274517,-15.315956335996482,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.7864376269047, 585.7864376269115, 585.7864376269076, 585.7864376270511, 1286.5360814269438, 1820.6699594831864, 1342.0875871937214, 2585.1104557117096, 2585.786437626859, 2585.786437626904], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2585.7864376268712, 585.7866998391868, 1974.3473127555983, 1220.322576728423, 827.1697185231678, 585.7864376269143, 2585.7864376268017, 1902.3143445451324, 1224.2646817216914, 585.7864376269199]]"
317,107,2000,225,0,0.0,132832.22595703497,90915.90944396179,-31.555833843085,148160.21439816203,148160.21439816203,0.0,280992.440355197,239076.12384212384,-14.917239930044943,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.7864376269166, 585.7864376328458, 585.7864376269076, 1520.9408108520317, 585.7864376270286, 1630.5245633979753, 1393.672401963005, 2585.7864376268967, 2585.786437610257, 2585.7864376268844], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2585.7864375883246, 1286.6964713380255, 585.786437626974, 1574.5515367754606, 1949.6539482900537, 585.7864376269144, 2585.7864376268435, 585.7864376269786, 1898.1654794731119, 1134.5868251024322]]"
318,108,2500,225,0,0.0,132200.6423674201,105827.56488931162,-19.949280885346095,148160.21439816203,148160.21439816203,0.0,280360.8567655822,253987.77928747368,-9.406832958910465,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336308, 732.2330470336308, 1472.8779653972688, 732.2330470337165, 1751.9084906626053, 1859.5201223521365, 2732.2330470336283, 1168.2601018189184, 2732.233047033631, 2732.2330470336187], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 732.2330470336312, 2732.233047033631, 1381.974835363685, 1714.9100513754072, 732.2330470336312, 2635.7594459540524, 732.2330470336312, 2732.2330470336246, 1483.8523701971176, 2455.383850157534]]"
319,109,2500,225,0,0.0,135775.0480899106,113594.09049021885,-16.33654924946405,148160.21439816203,148160.21439816203,0.0,283935.2624880726,261754.30488838087,-7.811977070168775,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336309, 732.2330470336308, 732.2330470336308, 1477.388201752059, 1058.4823430007752, 1802.0209797033551, 2732.23304703363, 2145.8222952519764, 2414.8276987625386, 2717.1340980893465], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 732.2330470336319, 2732.233046732924, 1966.999451397142, 2732.23304703363, 1062.0349148660625, 732.2330470336315, 732.2330470336314, 1934.2456348157843, 2732.228919973666, 1405.3490212482452]]"
320,110,2500,225,0,0.0,140508.701837034,77604.19362975445,-44.769119196786825,148160.21439816203,148160.21439816203,0.0,288668.91623519605,225764.40802791656,-21.791230253564045,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336308, 732.2330470336308, 1757.0278981736928, 732.2330470336309, 1809.6648703410838, 732.2330470336308, 732.2330470336308, 2732.233047033631, 1848.444717556582, 2732.233047033631], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 1151.149055101927, 1660.4461671174631, 2732.233047033631, 732.2330470336312, 1635.6604394179017, 2212.7815037897726, 2732.233047033631, 2174.3563350543086, 732.2330470336314, 732.2330470336312]]"
321,111,3000,225,0,0.0,146475.82881979653,113892.20136799509,-22.24505415967832,148160.21439816203,148160.21439816203,0.0,294636.0432179587,262052.41576615715,-11.058941430223332,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 878.6796564403571, 878.6796564403572, 878.6796564403573, 1856.5755391631628, 2250.668659914972, 1561.801052334593, 1653.6431976583294, 2878.679656440357, 2878.679656440357, 2878.679656440357], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 878.6796564403577, 2878.6796564403576, 1791.2576480045238, 878.6796564403577, 1748.1299578978046, 2878.6796564403576, 1398.7626080847754, 2102.1068498187387, 2878.6796564403576, 878.6796564403577]]"
322,112,3000,225,0,0.0,146517.494457716,99290.99381821153,-32.232670108301456,148160.21439816203,148160.21439816203,0.0,294677.7088558781,247451.2082163736,-16.02649240855954,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 878.6796564403571, 878.6796564403763, 2197.742788129512, 878.6798118320224, 2878.679434774314, 878.6796567102227, 1853.7130325968405, 1755.9279856312537, 2878.679625516101, 2878.6795876051665], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2878.679437067441, 2130.81331994508, 878.6796892055388, 1487.538413191924, 2878.6789284852075, 878.6796564404065, 2878.679610614852, 1211.2698249362147, 1658.1357287418869, 878.6796564403884]]"
323,113,3000,225,0,0.0,146475.29826875686,109661.78809945722,-25.132913606875345,148160.21439816203,148160.21439816203,0.0,294635.5126669188,257822.00249761925,-12.494593688343569,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 878.6796564403572, 2103.8793517304175, 878.6796564403571, 1526.4082072976826, 1511.1410391636175, 2186.541026658323, 2878.6796564403567, 878.6796564403577, 2878.6796564403567, 2878.6796564403567], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2878.6796564403576, 2410.782308854683, 878.6796564403579, 2878.6796564403576, 878.6796564403635, 878.6796564403581, 1805.5853422472924, 1809.7866335487583, 2878.6796564403576, 878.6796564403576]]"
324,114,2000,225,0,15.0,121828.0266253364,122243.3310321181,0.34089397841016966,148149.09832028026,148149.09835298275,2.2074039167069095e-08,269977.1249456167,270392.4293851009,0.15382949187560152,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.7864376269048, 585.7864376269048, 585.7864376269048, 1288.2154743934714, 585.786437626905, 1386.2729073423016, 1508.3018293425425, 2585.7864376269044, 2068.29190197354, 2585.7864376269044], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1241.6245543878576, 2585.7864376269054, 585.7864376269054, 585.7864376269054, 1983.637262443809, 2585.7864376269054, 1361.4335564017383, 1553.77978333479, 585.7864376269052, 585.7864376269056]]"
325,115,2000,225,0,15.0,123210.43389691095,114369.38349422955,-7.175569570738325,148149.09647763672,148149.09684108308,2.453247257567835e-07,271359.53037454764,262518.4803353126,-3.2580576871695124,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.786437760888, 1149.742036899721, 585.7864376269047, 1648.8561138642985, 781.9336294770275, 1090.578994592238, 2585.7864376269044, 2563.6479190155555, 2585.7864376269044, 2585.7864376269044], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 585.7864376269052, 585.7864376269051, 2585.786436866714, 595.4260861135922, 1812.7533585173521, 2585.7864376269054, 1394.2029105136594, 1959.1551099358605, 980.6132517015104, 585.7864376269051]]"
326,116,2000,225,0,15.0,121469.43787677817,120375.01259268002,-0.9009881853642593,148149.1013120713,148149.1003291277,-6.634826626916834e-07,269618.5391888495,268524.11292180774,-0.40591654799939225,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 585.7864376269047, 585.7864376269047, 973.2348919676856, 1461.8151074144996, 1481.4791555181896, 585.7864376269047, 2585.7864376269044, 2585.7018260536497, 1582.8558906524984, 2585.7864376269044], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2585.7864376269054, 1604.3642938272897, 2585.7864376269054, 1199.1433847066046, 2585.7864376269054, 585.7864376269051, 585.7864376269051, 1940.655189241759, 585.7864376269052, 1159.9470377305054]]"
327,117,2500,225,0,15.0,132927.4045265051,122314.50596195209,-7.983980882164026,148149.09501607026,148149.0963981297,9.328841641718555e-07,281076.49954257533,270463.6023600818,-3.7758038113342764,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336308, 732.2330470336309, 732.89199219391, 1717.832310973402, 732.2330470336308, 2728.826042469288, 1480.6884629574397, 2139.3910055198166, 2702.8349981341953, 2732.233047033631], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2039.837568809758, 2732.233047033631, 1377.5376412420983, 2713.7432273955365, 732.2332423018964, 1737.3868302440908, 1066.4512641190272, 774.6773751986435, 2631.139711874978, 732.2433755701403]]"
328,118,2500,225,0,15.0,131501.19399058822,126522.80653706547,-3.785811597938087,148149.09502267395,148149.0954643696,2.9814265874459093e-07,279650.2890132622,274671.9020014351,-1.7802187973390544,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336308, 732.2330470336308, 732.2330470336309, 1875.5845212645763, 1247.625287858788, 1251.0820519136223, 2685.1931093911016, 1971.1815667261951, 2732.233047033631, 2730.707428228148], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2732.2330469507406, 1701.5941668007113, 732.2330470336314, 2151.127479987131, 2731.6502520034956, 1289.1625485811041, 2526.832465973805, 732.2330470336312, 732.2330470336312, 1540.0292764698502]]"
329,119,2500,225,0,15.0,125591.86344506232,121273.952917457,-3.438049575157471,148149.0969846293,148149.09601445185,-6.548655776420866e-07,273740.96042969165,269423.04893190885,-1.5773713553883082,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.333333333334, 4055.5555555555557, 4277.777777777777, 4500.0, 732.2330470336312, 732.2330470336308, 732.2330470336308, 1637.0040028572444, 732.2330470336308, 1506.065398283375, 2486.225585751369, 1508.460826502508, 2732.2330470336283, 2650.5074100904926], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2732.233047033631, 1348.822556955287, 2002.3337798979364, 2658.0558917401613, 732.2330470336314, 732.2330470336312, 732.233047033633, 1680.8581720672864, 2582.707239875444, 1287.8948084893468]]"
330,120,3000,225,0,15.0,132348.8805416011,130096.01167014832,-1.7022198164680655,148149.09427156288,148149.09513256716,5.811741814646283e-07,280497.974813164,278245.10680271545,-0.803167299852746,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 878.6796564403572, 878.6796564403572, 1427.8223759297907, 878.6796564403573, 1677.161119523014, 1889.7942706465906, 2138.484046319474, 2878.679656440357, 2878.679656440357, 2878.679656440357], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 878.6796564403576, 2878.6796564403576, 2878.6796564403576, 1734.8094024269426, 1687.0421895133563, 878.6796564403577, 2878.6796564403576, 2878.6796564403576, 878.6796564403576, 1648.8568058409433]]"
331,121,3000,225,0,15.0,133677.75268869568,130588.17369364151,-2.311214044904746,148149.09369178241,148149.0943720993,4.592109630417667e-07,281826.8463804781,278737.26806574076,-1.0962682776382124,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 1504.205553576262, 878.6796564403572, 2147.077710045687, 1405.6172776204298, 1397.2795711595772, 2878.679656440355, 2189.823851724831, 2878.679656440357, 878.6796564403572, 2878.2706807771874], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 878.6913036212712, 2878.679656440353, 2229.5051553467183, 1543.135852099765, 2878.6742215342115, 1734.7784416805657, 878.6796564403576, 878.6796564403576, 878.6796564403746, 2878.6796564284887]]"
332,122,3000,225,0,15.0,135684.47629404604,126059.94792895614,-7.093315777872982,148149.0941117069,148149.09458720317,3.209579440072649e-07,283833.5704057529,274209.04251615936,-3.390905408347175,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 878.6796564403571, 1380.6580487870262, 1869.3817705201268, 878.6796564403575, 878.6796564403573, 1759.4976820320676, 2878.6796564403567, 2878.679656440357, 2878.6796564403567, 2878.6796564403567], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 878.6796564403577, 1478.0161557770257, 878.679656440358, 2089.290607542896, 2878.679656440357, 2878.6796564403567, 2878.6796564403567, 2114.6834926321762, 878.6796564403578, 1446.050271275862]]"
333,123,2000,225,0,30.0,119798.08324229243,125017.15699819519,4.35655864822741,145532.94069825712,145530.54262504107,-0.0016477872326020671,265331.0239405495,270547.69962323626,1.9661009124419582,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.333333333333, 3555.5555555555557, 3777.7777777777774, 4000.0, 586.0180317484293, 585.786437626905, 1016.7217440777865, 1113.1382129106537, 1589.3716339105777, 586.0570637230245, 2060.8828142466127, 1909.811721451272, 2585.7864376269044, 2585.5584612994508], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1639.4691989095631, 585.7864376269051, 2036.56791839249, 585.8460746704662, 1146.235618863937, 2585.786437626905, 1549.1123797168702, 585.7864376269054, 585.7864376269051, 1938.7925404879065]]"
